,0,1
54,526,"[u'polymer', u'monom', u'olefin', u'metallocen', u'ethylen', u'comonom', u'polym', u'copolym', u'catalyst', u'copolymer', u'radic', u'mw', u'cocatalyst', u'reactor', u'ziegler', u'molecular', u'vinyl', u'acryl', u'alumoxan', u'natta', u'unsatur', u'organoaluminum', u'propylen', u'polyolefin', u'polymeriz', u'homopolym', u'polymeris', u'interpolym', u'meth', u'cyclopentadienyl', u'macromonom', u'aluminoxan', u'norbornen', u'polydispers', u'alkyl', u'mol', u'truss', u'cyclopentadien', u'alkylaluminum', u'aryloxyeth', u'atom', u'stereoregular', u'polyethylen', u'group', u'weight', u'fluoromonom', u'oligomeris', u'homopolymer', u'prepar', u'tref']"
55,527,"[u'concret', u'roof', u'build', u'joist', u'lippag', u'panel', u'precast', u'floor', u'stud', u'masonri', u'foundat', u'rebar', u'erect', u'wall', u'construct', u'reinforc', u'drywal', u'veneer', u'grout', u'prefabr', u'rafter', u'tile', u'friez', u'pour', u'slab', u'anchor', u'instal', u'tower', u'batten', u'ceil', u'truss', u'structur', u'backer', u'subfloor', u'fasten', u'fa\xe7ad', u'wood', u'assembl', u'icf', u'purlin', u'frp', u'attach', u'cementiti', u'onsit', u'edg', u'secur', u'foam', u'exterior', u'trim', u'mortar']"
56,520,"[u'mattress', u'bed', u'rail', u'leg', u'box', u'fold', u'frame', u'spring', u'cross', u'togeth', u'side', u'longitudin', u'length', u'support', u'space', u'parallel', u'extend', u'end', u'two', u'assembl']"
57,521,"[u'foam', u'polyurethan', u'roof', u'polyol', u'photovolta', u'polyisocyanur', u'foamabl', u'polyisocyan', u'isocyan', u'devulcan', u'blow', u'columbarium', u'solar', u'earthquak', u'aerogel', u'tetraallylpiperazinium', u'1,1,4,4', u'azlacton', u'polyeth', u'stairwai', u'polystyren', u'pv', u'polym', u'monovinyl', u'polymer', u'build', u'staircas', u'crosslink', u'panel', u'foundat', u'hydrochlorofluoroolefin', u'concret', u'stair', u'agent', u'shingl', u'resin', u'copolym', u'perfluoropolym', u'hfc', u'headston', u'aqueduct', u'pentan', u'hydrofluorocarbon', u'mast', u'tile', u'tfe', u'polyetherol', u'joist', u'styren', u'oxyethylen']"
58,522,"[u'photoiniti', u'skylight', u'curabl', u'photopolymer', u'concret', u'build', u'foundat', u'jamb', u'glaze', u'photocur', u'acryl', u'polymeriz', u'sill', u'firestop', u'aminoalkylphenon', u'mull', u'intumesc', u'wall', u'stud', u'meth', u'precast', u'pane', u'photobas', u'monom', u'panton', u'mullion', u'window', u'cure', u'panel', u'contermin', u'uhmwp', u'wallboard', u'weep', u'roof', u'urethan', u'monofunct', u'door', u'ceil', u'polymer', u'micropil', u'reinforc', u'corner', u'floor', u'radic', u'prefabr', u'sash', u'acryloyloxi', u'drywal', u'slab', u'oxetanyl']"
59,523,"[u'pigment', u'monom', u'polymeriz', u'resin', u'polym', u'composit', u'dental', u'ink', u'wyth', u'filler', u'epoxi', u'polymer', u'dispers', u'cure', u'latex', u'acryl', u'masterbatch', u'veneer', u'solvent', u'curabl', u'wtpoac', u'namid', u'ch3cooh:thf', u'tpoac', u'carbohydrazid', u'vinyl', u'particl', u'copolym', u'concret', u'aqueou', u'coat', u'unsatur', u'agent', u'leonardit', u'meth', u'polyalicycl', u'rubfast', u'inkjet', u'methacryl', u'hydrophil', u'water', u'hardboard', u'group', u'excel', u'weight', u'b', u'crosslink', u'lignit', u'cement', u'hydrogel']"
60,528,"[u'polycondens', u'polym', u'diamin', u'prepolym', u'hydrosilyl', u'isocyan', u'polyest', u'polyarylen', u'polycarbon', u'polyisocyan', u'aliphat', u'aromat', u'polyol', u'organopolysiloxan', u'polymer', u'diol', u'terephthaloyl', u'monom', u'dapbi', u'group', u'catalyst', u'copolym', u'reaction', u'paraphenylen', u'alkyltin', u'formula', u'compound', u'poli', u'react', u'siloxan', u'polysiloxan', u'molecular', u'polyimid', u'dicarboxyl', u'polyurethan', u'hydroxyl', u'polyamid', u'cure', u'mol', u'polyeth', u'prepar', u'dianhydrid', u'diisocyan', u'oligom', u'copolycarbon', u'terephthal', u'cyclohexanedimethanol', u'resin', u'atom', u'it.v']"
61,449,"[u'beehiv', u'bee', u'spa', u'unsightli', u'hive', u'swim', u'pool', u'lifter', u'tub', u'coloni', u'cover', u'water', u'foundat', u'wherea', u'bladder', u'gasket', u'nest', u'unitari', u'shelf', u'travers', u'debri', u'anchor', u'entranc', u'longer', u'fashion', u'ventil', u'rectangular', u'environment', u'health', u'pivot']"
62,442,"[u'nonwoven', u'frazier', u'woven', u'weft', u'yarn', u'fiber', u'microdeni', u'nondispers', u'textil', u'sulfopolyest', u'bidet', u'fabric', u'spunbond', u'2112', u'fibrou', u'warp', u'toilet', u'weav', u'denier', u'mvtr', u'knit', u'outerwear', u'dtex', u'affair', u'bicompon', u'filament', u'lyocel', u'nfpa', u'hydroentangl', u'flushabl', u'tenac', u'meltblown', u'interlin', u'cfm', u'multicompon', u'interwoven', u'wipe', u'panti', u'california', u'sanitari', u'candl']"
63,441,"[u'surfboard', u'flotat', u'buoi', u'paddleboard', u'buoyant', u'floatat', u'swimmer', u'surfer', u'surf', u'swim', u'buoyanc', u'moor', u'rescu', u'float', u'aquat', u'inflat', u'fin', u'watercraft', u'floater', u'rescuer', u'water', u'vest', u'kayak', u'skier', u'floatabl', u'snorkel', u'kite', u'submerg', u'boat', u'toilet', u'amphibi', u'leash', u'sport', u'raft', u'paddl', u'tether', u'deflat', u'tow', u'hull', u'diver']"
64,440,"[u'propuls', u'outboard', u'watercraft', u'marin', u'propel', u'amphibi', u'transom', u'hull', u'boat', u'propulsor', u'marsh', u'oar', u'troll', u'swamp', u'stern', u'engin', u'motor', u'thruster', u'vessel', u'kayak', u'waterlin', u'gunwal', u'water', u'thrust', u'steer', u'swimmer', u'helm', u'paddl', u'shaft', u'lockup', u'throttl', u'drive', u'craft', u'jet', u'trim', u'driveshaft', u'exhaust', u'gear', u'hydrofoil', u'ship', u'surfboard', u'submerg', u'combust', u'crankshaft', u'rudder', u'buoyant', u'tiller', u'rotat', u'clutch', u'passag']"
65,446,"[u'toi', u'doll', u'playset', u'puppet', u'figur', u'figurin', u'gym', u'coal', u'playhous', u'yo', u'amus', u'stunt', u'noncombust', u'eyebal', u'plush', u'msw', u'children', u'launcher', u'torrefact', u'stuf', u'plai', u'torso', u'aileron', u'costum', u'launch', u'turkei', u'danc', u'fly', u'helicopt', u'grit', u'imagin', u'appendag', u'resembl', u'sound', u'propel', u'ash', u'dynamo', u'infant', u'car', u'fuselag', u'wing', u'polyhedron']"
66,445,"[u'bedpan', u'noncombust', u'msw', u'spark', u'briquet', u'el', u'manufactur', u'organ', u'electroluminesc', u'grit', u'electrod', u'emit', u'emiss', u'substrat', u'frit', u'pellet', u'lamp', u'light', u'ol', u'briquett', u'gasif', u'seal', u'displai', u'luminesc', u'phosphor', u'form', u'plug', u'layer', u'quartz', u'lignin', u'glass', u'cathod', u'step', u'sealant', u'film', u'coal', u'petroleum', u'insul', u'microcav', u'materi', u'panel', u'method', u'wast']"
67,108,"[u'pallet', u'tabletop', u'tabl', u'leg', u'worksurfac', u'desk', u'overb', u'furnitur', u'foldabl', u'top', u'forklift', u'deck', u'support', u'fold', u'unfold', u'shelv', u'shelf', u'workstat', u'modesti', u'rigidifi', u'collaps', u'horizont', u'undersid', u'vertic', u'upper', u'brace', u'nestabl', u'nest', u'pedest', u'hingedli', u'trai', u'pivot', u'extend', u'stand', u'hing', u'platform', u'modular', u'surfac', u'member', u'paperboard', u'bench', u'downwardli', u'plastic', u'work', u'workbench', u'posit', u'fork', u'assembl', u'reinforc', u'bottom']"
68,109,"[u'valuabl', u'safe', u'door', u'atm', u'lock', u'box', u'biometr', u'difficult', u'unauthor', u'secur', u'bolt', u'lid', u'open', u'unlock', u'interior', u'attempt', u'hous', u'bar', u'enclosur', u'equip', u'item', u'30', u'trigger', u'hing']"
69,D09,[]
70,102,"[u'projectil', u'deton', u'explos', u'warhead', u'fuze', u'grenad', u'munit', u'ammunit', u'pyrotechn', u'ignit', u'sabot', u'ogiv', u'bullet', u'calib', u'lethal', u'fire', u'flechett', u'shotshel', u'firework', u'artilleri', u'incendiari', u'weapon', u'explod', u'deflagr', u'propel', u'squib', u'wad', u'unexplod', u'primer', u'subcalib', u'cartridg', u'setback', u'rocket', u'blast', u'energet', u'frangibl', u'launch', u'charg', u'submunit', u'bomb', u'thermit', u'shrapnel']"
71,100,"[u'baler', u'bale', u'compactor', u'knotter', u'twine', u'trash', u'press', u'crop', u'compact', u'stuffer', u'ram', u'chute', u'crusher', u'platen', u'compress', u'strap', u'agricultur', u'infe', u'tie', u'chamber', u'wast', u'ty', u'servomotor', u'piston', u'servo', u'crush', u'squar', u'biomass', u'hydraul', u'pound', u'garbag', u'stroke', u'move', u'cylind', u'cardboard', u'pressur', u'machin', u'reciproc', u'bin', u'round', u'screw', u'densifi', u'tension', u'bundl', u'feed']"
72,101,"[u'print', u'anilox', u'stencil', u'ink', u'flexograph', u'clich\xe9', u'press', u'blanket', u'squeege', u'cylind', u'fountain', u'stamp', u'engrav', u'verso', u'silkscreen', u'letterpress', u'intaglio', u'impress', u'gravur', u'roller', u'plate', u'printer', u'recto', u'emboss', u'doctor', u'reimag', u'transfer', u'web', u'freshli', u'sheet', u'varnish', u'lithograph', u'roll', u'screen', u'viscou', u'mark']"
73,106,"[u'cement', u'cementiti', u'portland', u'pigment', u'pozzolan', u'ink', u'clinker', u'mortar', u'concret', u'asphalt', u'superplastic', u'pearlesc', u'ash', u'gypsum', u'water', u'quinacridon', u'calcium', u'blain', u'composit', u'binder', u'slag', u'silic', u'admixtur', u'sulfoalumin', u'belit', u'naphthalocyanin', u'polyfluoroalkylphosphon', u'c4af', u'stucco', u'geopolymer', u'magenta', u'dicalcium', u'dispers', u'perlit', u'cyan', u'c.i', u'sulphoalumin', u'solvent', u'hemihydr', u'mixtur', u'inkjet', u'jet', u'coat', u'aqueou', u'clai', u'dye', u'mix', u'phthalocyanin', u'bioaccumul', u'azaphthalocyanin']"
74,104,"[u'maglev', u'coaster', u'trollei', u'cablewai', u'levit', u'railroad', u'rail', u'railwai', u'monorail', u'disembark', u'amus', u'guidewai', u'ride', u'workhead', u'track', u'car', u'passeng', u'transport', u'travel', u'skier', u'tie', u'wheel', u'bogi', u'vehicl', u'freight', u'cabl', u'gondola', u'along', u'intermod', u'railcar', u'carriag', u'propuls', u'pullei', u'guid', u'suspend', u'roller', u'downhil', u'support', u'rider', u'yard', u'zip', u'aerial', u'move', u'conveyor']"
75,105,"[u'bogi', u'sidefram', u'railwai', u'locomot', u'railcar', u'car', u'railroad', u'underfram', u'wheelset', u'disinclin', u'bolster', u'truck', u'manwai', u'rail', u'bodyshel', u'wagon', u'lade', u'monorail', u'freight', u'derail', u'sill', u'hingeless', u'axl', u'tractiv', u'dod', u'intermod', u'gangwai', u'traction', u'hopper', u'wheel', u'vehicl', u'guidewai', u'tanker', u'noncircular', u'capstan', u'pedest', u'undercarriag', u'gondola', u'frame', u'hatch', u'tote', u'vertic', u'side', u'tender', u'bellow', u'transvers', u'passeng', u'chord', u'spring', u'suspens']"
76,38,"[u'imag', u'sound', u'microphon', u'audio', u'hear', u'pixel', u'speaker', u'optic', u'video', u'loudspeak', u'encrypt', u'fiber', u'waveguid', u'extract', u'process', u'ear', u'featur', u'captur', u'data', u'digit', u'recognit', u'calcul', u'determin', u'kei', u'gener', u'acoust', u'object', u'acquir', u'valu', u'reproduc', u'obtain', u'input', u'correspond', u'decrypt', u'playback', u'earphon', u'base', u'inform', u'scene', u'background', u'reconstruct', u'reproduct', u'clad', u'each', u'apparatu', u'classifi', u'nois', u'dimension', u'camera', u'detect']"
77,33,"[u'amplifi', u'oscil', u'inductor', u'circuit', u'reson', u'coil', u'magnet', u'doherti', u'frequenc', u'output', u'imped', u'voltag', u'vco', u'input', u'signal', u'resistor', u'balun', u'capacitor', u'coupl', u'amplif', u'bia', u'induct', u'electromagnet', u'cascod', u'differenti', u'gain', u'ground', u'bobbin', u'conductor', u'current', u'capacit', u'idt', u'microstrip', u'transconduct', u'connect', u'second', u'wind', u'stage', u'first', u'power', u'switch', u'core', u'rf', u'termin', u'transistor', u'varactor', u'feedback', u'unbalanc', u'filter', u'between']"
78,30,"[u'razor', u'shave', u'power', u'brake', u'blade', u'knife', u'shaver', u'dc', u'ac', u'suppli', u'trimmer', u'wheel', u'voltag', u'clipper', u'switch', u'electr', u'uninterrupt', u'load', u'cut', u'control', u'vehicl', u'saw', u'spoke', u'connect', u'hydraul', u'cutter', u'convert', u'chainsaw', u'handl', u'circuit', u'energi', u'invert', u'current', u'grouser', u'coupl', u'batteri', u'rim', u'output', u'pedal', u'master', u'reson', u'oper', u'hair', u'blumlein', u'photovolta', u'smrp', u'induct', u'bu', u'cylind', u'grid']"
79,37,"[u'packet', u'network', u'commun', u'transmit', u'wireless', u'transmiss', u'receiv', u'station', u'channel', u'signal', u'data', u'symbol', u'uplink', u'call', u'inform', u'node', u'protocol', u'downlink', u'ofdm', u'messag', u'base', u'alloc', u'radio', u'traffic', u'decod', u'frequenc', u'servic', u'determin', u'method', u'multiplex', u'system', u'resourc', u'mimo', u'ue', u'mobil', u'bandwidth', u'access', u'estim', u'time', u'code', u'rout', u'divis', u'ip', u'transmitt', u'send', u'telephon', u'multicast', u'subcarri', u'destin', u'encod']"
80,36,"[u'memori', u'circuit', u'voltag', u'write', u'light', u'read', u'led', u'cell', u'bit', u'disk', u'magnet', u'lamp', u'word', u'emit', u'includ', u'nonvolatil', u'power', u'board', u'sourc', u'first', u'footwear', u'second', u'line', u'arrai', u'capacitor', u'illumin', u'connect', u'current', u'eras', u'coupl', u'electr', u'diod', u'servo', u'switch', u'devic', u'timepiec', u'reflector', u'dissip', u'record', u'volatil', u'precharg', u'backlight', u'semiconductor', u'element', u'side', u'seismic', u'mount', u'sink', u'head', u'electron']"
81,43 ,"[u'fish', u'lure', u'bait', u'decoi', u'bobber', u'fisherman', u'waterfowl', u'baitfish', u'angler', u'tackl', u'raccoon', u'troll', u'hook', u'mousetrap', u'weedless', u'turkei', u'fishhook', u'trap', u'eyelet', u'prei', u'leader', u'scent', u'reel', u'snag', u'creatur', u'rod', u'noos', u'tug', u'deterr', u'caught', u'sinker', u'attract', u'rodent', u'bird', u'impal', u'bite', u'anim', u'attach', u'swivel', u'swim', u'perch', u'buoyant', u'outrigg', u'line', u'water', u'dive', u'strike', u'trigger', u'stake', u'rig']"
82,34,"[u'displai', u'imag', u'pixel', u'crystal', u'signal', u'touch', u'ink', u'camera', u'liquid', u'panel', u'antenna', u'light', u'unit', u'video', u'eject', u'inkjet', u'lcd', u'devic', u'captur', u'includ', u'sensor', u'printhead', u'backlight', u'control', u'color', u'detect', u'input', u'plural', u'output', u'rfid', u'apparatu', u'screen', u'line', u'correspond', u'scan', u'digit', u'drive', u'data', u'first', u'second', u'each', u'object', u'lumin', u'radar', u'view', u'arrai', u'print', u'head', u'circuit', u'scene']"
83,438,"[u'semiconductor', u'substrat', u'etch', u'layer', u'form', u'dielectr', u'gate', u'deposit', u'trench', u'silicon', u'fabric', u'manufactur', u'film', u'insul', u'expos', u'mask', u'wafer', u'epitaxi', u'region', u'anneal', u'dope', u'transistor', u'nitrid', u'oxid', u'metal', u'drain', u'conduct', u'remov', u'sidewal', u'electrod', u'pattern', u'structur', u'materi', u'sacrifici', u'thin', u'method', u'dopant', u'surfac', u'over', u'silicid', u'spacer', u'polysilicon', u'fill', u'plasma', u'stack', u'step', u'devic', u'contact', u'interlay', u'buri']"
84,439,"[u'connector', u'mate', u'plug', u'electr', u'hous', u'contact', u'cabl', u'socket', u'termin', u'receptacl', u'board', u'insul', u'insert', u'conductor', u'connect', u'jack', u'extend', u'engag', u'femal', u'end', u'portion', u'shield', u'pin', u'shell', u'male', u'assembl', u'wire', u'solder', u'coaxial', u'conduct', u'bodi', u'tongu', u'mount', u'ground', u'spring', u'usb', u'side', u'lock', u'front', u'rear', u'backshel', u'hole', u'opposit', u'member', u'slot', u'protrud', u'retain', u'card', u'prong', u'latch']"
85,436,"[u'analyt', u'sampl', u'reagent', u'assai', u'immunoassai', u'fluoresc', u'bind', u'biolog', u'spectrometri', u'quantit', u'immobil', u'chemiluminesc', u'label', u'concentr', u'detect', u'microfluid', u'biomolecul', u'chromatographi', u'kit', u'immunopurifi', u'test', u'molecul', u'regent', u'antibodi', u'measur', u'analysi', u'protein', u'reaction', u'dioxetan', u'fluid', u'xbob', u'xc1c2', u'pditm', u'glycat', u'cytomet', u'dye', u'method', u'specimen', u'presenc', u'hemoglobin', u'urin', u'biosensor', u'blood', u'chemic', u'analyz', u'chromatograph', u'nonnatur', u'immunochromatographi', u'acridan', u'fluorophor']"
86,434,"[u'student', u'educ', u'teacher', u'traine', u'simul', u'learner', u'train', u'skill', u'classroom', u'lesson', u'curriculum', u'teach', u'learn', u'mannequin', u'instructor', u'braill', u'manikin', u'essai', u'question', u'academ', u'fluenci', u'taxidermist', u'literaci', u'preschool', u'trainer', u'answer', u'kinesthet', u'masteri', u'phonic', u'assess', u'quizz', u'tutor', u'mock', u'taker', u'curricula', u'spiritu', u'phonolog', u'proctor', u'weapon', u'prayer', u'punish', u'taxidermi', u'chalkboard', u'interview', u'psycholog', u'realist', u'children', u'mentor', u'school', u'cadav']"
87,435,"[u'nucleic', u'gene', u'enzym', u'protein', u'cultur', u'acid', u'dna', u'assai', u'cell', u'express', u'microorgan', u'recombin', u'ferment', u'polypeptid', u'polynucleotid', u'nucleotid', u'kit', u'sampl', u'invent', u'antibodi', u'sequenc', u'biolog', u'genom', u'bind', u'pcr', u'polymeras', u'primer', u'molecul', u'mutat', u'vitro', u'yeast', u'method', u'present', u'enzymat', u'encod', u'pluripot', u'cancer', u'biomark', u'embryon', u'reagent', u'bacterium', u'seq', u'bacteria', u'produc', u'oligonucleotid', u'amplif', u'cultiv', u'relat', u'eukaryot', u'antigen']"
88,432,"[u'kiln', u'precalcin', u'clinker', u'furnac', u'toilet', u'flush', u'preheat', u'burner', u'meal', u'heat', u'bowl', u'calcin', u'bake', u'cement', u'hot', u'combust', u'oven', u'regen', u'tank', u'air', u'cooler', u'raw', u'rotari', u'gass', u'slag', u'ga', u'cool', u'fire', u'heater', u'buoyanc', u'gase', u'inlet', u'unload', u'wast', u'exhaust', u'chamber', u'nox', u'temperatur', u'valv', u'flow', u'duct']"
89,433,"[u'dental', u'orthodont', u'archwir', u'tooth', u'jawbon', u'teeth', u'endodont', u'lingual', u'gingiv', u'dentist', u'coron', u'prophi', u'maxillari', u'interproxim', u'dentur', u'orthodontist', u'implant', u'mandibular', u'mouth', u'handpiec', u'dentit', u'mesiodist', u'apic', u'buccal', u'bone', u'jaw', u'mesial', u'arch', u'labial', u'dentin', u'supragingiv', u'transgingiv', u'malocclus', u'reapplic', u'maxilla', u'alveolar', u'applianc', u'patient', u'incisor', u'gingiva', u'mandibl', u'osseointegr', u'edentul', u'gum', u'bite', u'occlus', u'apv2', u'apv1', u'suprastructur', u'oral']"
